"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-informations-cliniques","fr-lm-informations-cliniques","","","",0,*,"","","","null {[]} {[]}
","Modèle logique métier - FR LM Informations Cliniques","Section Informations Cliniques","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-informations-cliniques.codeSection","fr-lm-informations-cliniques.codeSection","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de la section","Code de la section","","","","","","","","","",,,,,"",,,,"fr-lm-section.codeSection",1,1,"",""
"fr-lm-informations-cliniques.titreSection","fr-lm-informations-cliniques.titreSection","","","",1,1,"","","","string {[]} {[]}
","Titre de la section","Titre de la section","","","","","","","","","",,,,,"",,,,"fr-lm-section.titreSection",0,1,"",""
"fr-lm-informations-cliniques.blocNarratif","fr-lm-informations-cliniques.blocNarratif","","","",1,1,"","","","Narrative {[]} {[]}
","Bloc narratif","Bloc narratif","","","","","","","","","",,,,,"",,,,"fr-lm-section.blocNarratif",1,1,"",""
"fr-lm-informations-cliniques.sousSection","fr-lm-informations-cliniques.sousSection","","","",0,0,"","","","Base {[]} {[]}
","Sous-sections","Sous-sections","","","","","","","","","",,,,,"",,,,"fr-lm-section.sousSection",0,*,"",""
"fr-lm-informations-cliniques.entree","fr-lm-informations-cliniques.entree","","","",1,*,"","","","Base {[]} {[]}
","Entrées","Entrées","","","","","","","","","",,,,,"",,,,"fr-lm-section.entree",0,*,"",""
"fr-lm-informations-cliniques.entree.antecedentsMedicaux","fr-lm-informations-cliniques.entree.antecedentsMedicaux","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation {[]} {[]}
","Observation","Observation","","","","","","","","","",,,,,"",,,,"fr-lm-informations-cliniques.entree.antecedentsMedicaux",1,1,"",""
"fr-lm-informations-cliniques.entree.antecedentsChirurgicaux","fr-lm-informations-cliniques.entree.antecedentsChirurgicaux","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation {[]} {[]}
","Observation","Observation","","","","","","","","","",,,,,"",,,,"fr-lm-informations-cliniques.entree.antecedentsChirurgicaux",1,1,"",""
"fr-lm-informations-cliniques.entree.contreIndications","fr-lm-informations-cliniques.entree.contreIndications","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation {[]} {[]}
","Observation","Observation","","","","","","","","","",,,,,"",,,,"fr-lm-informations-cliniques.entree.contreIndications",0,1,"",""
"fr-lm-informations-cliniques.entree.probleme","fr-lm-informations-cliniques.entree.probleme","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-probleme {[]} {[]}
","Problème","Problème","","","","","","","","","",,,,,"",,,,"fr-lm-informations-cliniques.entree.probleme",0,*,"",""
"fr-lm-informations-cliniques.entree.dispositifMedical","fr-lm-informations-cliniques.entree.dispositifMedical","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-dispositif-medical-entree {[]} {[]}
","Dispositif médical","Dispositif médical","","","","","","","","","",,,,,"",,,,"fr-lm-informations-cliniques.entree.dispositifMedical",0,*,"",""
"fr-lm-informations-cliniques.entree.statutGrossesse","fr-lm-informations-cliniques.entree.statutGrossesse","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation-grossesse {[]} {[]}
","Statut grossesse","Statut grossesse","","","","","","","","","",,,,,"",,,,"fr-lm-informations-cliniques.entree.statutGrossesse",0,1,"",""
"fr-lm-informations-cliniques.entree.administrationProduitDeSante","fr-lm-informations-cliniques.entree.administrationProduitDeSante","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-administration-produit-de-sante {[]} {[]}
","Produits de santé administré avant l'examen d'imagerie","Produits de santé administré avant l'examen d'imagerie","","","","","","","","","",,,,,"",,,,"fr-lm-informations-cliniques.entree.administrationProduitDeSante",0,*,"",""
"fr-lm-informations-cliniques.entree.sexeClinique","fr-lm-informations-cliniques.entree.sexeClinique","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Sexe Clinique","Sexe Clinique","","","","","","","","","",,,,,"",,,,"fr-lm-informations-cliniques.entree.sexeClinique",0,*,"",""
