"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-acte","fr-lm-acte","","","",0,*,"","","","null {[]} {[]}
","Modèle logique métier - FR LM Acte","Acte","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-acte.identifiant","fr-lm-acte.identifiant","","","",1,*,"","","","Identifier {[]} {[]}
","Identifiant de l'acte","Identifiant de l'acte","","","","","","","","","",,,,,"",,,,"fr-lm-acte.identifiant",1,*,"",""
"fr-lm-acte.description","fr-lm-acte.description","","","",1,1,"","","","Narrative {[]} {[]}
","Description narrative","Description narrative","","","","","","","","","",,,,,"",,,,"fr-lm-acte.description",1,1,"",""
"fr-lm-acte.code","fr-lm-acte.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l'acte","Code de l'acte","","","","","","","","","",,,,,"",,,,"fr-lm-acte.code",1,1,"",""
"fr-lm-acte.titre","fr-lm-acte.titre","","","",0,1,"","","","string {[]} {[]}
","Titre de l'entrée","Titre de l'entrée","","","","","","","","","",,,,,"",,,,"fr-lm-acte.titre",0,1,"",""
"fr-lm-acte.statut","fr-lm-acte.statut","","","",1,1,"","","","code {[]} {[]}
","Statut de l'acte","Statut de l'acte","","","","","","","","","",,,,,"",,,,"fr-lm-acte.statut",1,1,"",""
"fr-lm-acte.date","fr-lm-acte.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date de l'acte","Date de l'acte","","","","","","","","","",,,,,"",,,,"fr-lm-acte.date",0,1,"",""
"fr-lm-acte.priorite","fr-lm-acte.priorite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Priorité","Priorité","","","","","","","","","",,,,,"",,,,"fr-lm-acte.priorite",0,1,"",""
"fr-lm-acte.localisationAnatomique","fr-lm-acte.localisationAnatomique","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Localisation anatomique","Localisation anatomique","","","","","","","","","",,"","SNOMED CT (2.16.840.1.113883.6.96)","","",,,,"fr-lm-acte.localisationAnatomique",0,1,"",""
"fr-lm-acte.voieDAbord","fr-lm-acte.voieDAbord","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Voie d’abord","Voie d’abord","","","","","","","","","",,"","SNOMED CT (2.16.840.1.113883.6.96)","","",,,,"fr-lm-acte.voieDAbord",0,1,"",""
"fr-lm-acte.perfomer","fr-lm-acte.perfomer","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-personne-structure {[]} {[]}
","Intervenant","Intervenant","","","","","","","","","",,,,,"",,,,"fr-lm-acte.perfomer",0,*,"",""
"fr-lm-acte.auteur","fr-lm-acte.auteur","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-auteur {[]} {[]}
","Auteur","Auteur","","","","","","","","","",,,,,"",,,,"fr-lm-acte.auteur",0,*,"",""
"fr-lm-acte.informateur","fr-lm-acte.informateur","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-informateur {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"fr-lm-acte.informateur",0,*,"",""
"fr-lm-acte.participant","fr-lm-acte.participant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-participant-corps {[]} {[]}
","Participant","Participant","","","","","","","","","",,,,,"",,,,"fr-lm-acte.participant",0,*,"",""
"fr-lm-acte.circonstances","fr-lm-acte.circonstances","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-rencontre {[]} {[]}
","Circonstances ayant décidé de l’acte. Réference interne à une Rencontre","Circonstances ayant décidé de l’acte. Réference interne à une Rencontre","","","","","","","","","",,,,,"",,,,"fr-lm-acte.circonstances",0,*,"",""
"fr-lm-acte.reason","fr-lm-acte.reason","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-reference-interne {[]} {[]}
","Motif de l'acte","Motif de l'acte","","","","","","","","","",,,,,"",,,,"fr-lm-acte.reason",0,*,"",""
"fr-lm-acte.dispositifMedical","fr-lm-acte.dispositifMedical","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-dispositif-medical-entree {[]} {[]}
","Réference interne à un DispositifMedical","Réference interne à un DispositifMedical","","","","","","","","","",,,,,"",,,,"fr-lm-acte.dispositifMedical",0,*,"",""
"fr-lm-acte.difficulte","fr-lm-acte.difficulte","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation {[]} {[]}
","Difficulté","Difficulté","","","","","","","","","",,,,,"",,,,"fr-lm-acte.difficulte",0,1,"",""
"fr-lm-acte.scores","fr-lm-acte.scores","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation {[]} {[]}
","Scores","Scores","","","","","","","","","",,,,,"",,,,"fr-lm-acte.scores",0,*,"",""
