"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-evaluation-composant","fr-lm-evaluation-composant","","","",0,*,"","","","null {[]} {[]}
","Modèle logique métier - FR LM Evaluation Composant","Evaluation Composant","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-evaluation-composant.identifiant","fr-lm-evaluation-composant.identifiant","","","",1,1,"","","","Identifier {[]} {[]}
","Identifiant de l'entrée","Identifiant de l'entrée","","","","","","","","","",,,,,"",,,,"fr-lm-evaluation-composant.identifiant",1,1,"",""
"fr-lm-evaluation-composant.codeEvaluation","fr-lm-evaluation-composant.codeEvaluation","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l'évaluation","Code de l'évaluation","","","","","","","","","",,,,,"",,,,"fr-lm-evaluation-composant.codeEvaluation",1,1,"",""
"fr-lm-evaluation-composant.description","fr-lm-evaluation-composant.description","","","",1,1,"","","","Narrative {[]} {[]}
","Description narrative","Description narrative","","","","","","","","","",,,,,"",,,,"fr-lm-evaluation-composant.description",1,1,"",""
"fr-lm-evaluation-composant.statut","fr-lm-evaluation-composant.statut","","","",1,1,"","","","code {[]} {[]}
","Statut de l'entrée","Statut de l'entrée","","","","","","","","","",,,,,"",,,,"fr-lm-evaluation-composant.statut",1,1,"",""
"fr-lm-evaluation-composant.horodatage","fr-lm-evaluation-composant.horodatage","","","",1,1,"","","","dateTime {[]} {[]}
","Horodatage de l'entrée","Horodatage de l'entrée","","","","","","","","","",,,,,"",,,,"fr-lm-evaluation-composant.horodatage",1,1,"",""
"fr-lm-evaluation-composant.resultat","fr-lm-evaluation-composant.resultat","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Résultat de l'évaluation","Résultat de l'évaluation","","","","","","","","","",,,,,"",,,,"fr-lm-evaluation-composant.resultat",1,1,"",""
"fr-lm-evaluation-composant.interpretation","fr-lm-evaluation-composant.interpretation","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Interprétation","Interprétation","","","","","","","","","",,,,,"",,,,"fr-lm-evaluation-composant.interpretation",0,1,"",""
"fr-lm-evaluation-composant.composantEvaluation","fr-lm-evaluation-composant.composantEvaluation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-evaluation-composant-n2 {[]} {[]}
","Sous-composant de l'évaluation","Sous-composant de l'évaluation","","","","","","","","","",,,,,"",,,,"fr-lm-evaluation-composant.composantEvaluation",0,*,"",""
"fr-lm-evaluation-composant.commentaire","fr-lm-evaluation-composant.commentaire","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-commentaire-er {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"fr-lm-evaluation-composant.commentaire",0,*,"",""
